,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
271,0.7198020935058593,0.014730753581603367,0.04414191246032715,0.008381004752952956,0.0002310428116241596,0.001331979867885049,100,12,9,"{'classifier__l2_regularization': 0.0002310428116241596, 'classifier__learning_rate': 0.001331979867885049, 'classifier__max_bins': 100, 'classifier__max_leaf_nodes': 12, 'classifier__min_samples_leaf': 9}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
272,0.575447416305542,0.09901577539347516,0.03851747512817383,0.010244223033283682,6.900301794280786e-05,0.19125440635892516,38,20,2,"{'classifier__l2_regularization': 6.900301794280786e-05, 'classifier__learning_rate': 0.19125440635892516, 'classifier__max_bins': 38, 'classifier__max_leaf_nodes': 20, 'classifier__min_samples_leaf': 2}",0.8502797870888494,0.8617253617253617,0.8553098553098553,0.852989352989353,0.8544908544908545,0.8549590423208547,0.003792109003446517,75
273,0.30183587074279783,0.018500967893568504,0.039748430252075195,0.007593472571927998,1.1931497363491411e-06,0.003695611496612734,79,2,2,"{'classifier__l2_regularization': 1.1931497363491411e-06, 'classifier__learning_rate': 0.003695611496612734, 'classifier__max_bins': 79, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 2}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
274,1.9368893146514892,0.022640075786823463,0.049035835266113284,0.007654135403757585,6.921154591678846,0.030366970130044222,202,53,81,"{'classifier__l2_regularization': 6.921154591678846, 'classifier__learning_rate': 0.030366970130044222, 'classifier__max_bins': 202, 'classifier__max_leaf_nodes': 53, 'classifier__min_samples_leaf': 81}",0.8611983076293163,0.8682773682773682,0.8677313677313677,0.8632268632268633,0.8651378651378652,0.8651143544005562,0.0026740236931869915,21
275,0.8537755966186523,0.016086638882935704,0.043824386596679685,0.0077330073432143095,0.011592337049498677,0.03879843098993529,8,15,71,"{'classifier__l2_regularization': 0.011592337049498677, 'classifier__learning_rate': 0.03879843098993529, 'classifier__max_bins': 8, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 71}",0.8405896001091852,0.8486213486213486,0.8437073437073437,0.8417963417963418,0.8411138411138411,0.8431656950696121,0.0029250311865447933,145
276,0.850560998916626,0.009465299806069628,0.03846278190612793,0.00695974142277729,696.4917281082327,0.013153764132634166,13,16,6,"{'classifier__l2_regularization': 696.4917281082327, 'classifier__learning_rate': 0.013153764132634166, 'classifier__max_bins': 13, 'classifier__max_leaf_nodes': 16, 'classifier__min_samples_leaf': 6}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
277,0.9490879058837891,0.017766605945228248,0.047110462188720705,0.005182562524927212,2.8106696392468473e-05,0.05639670314785647,5,17,2,"{'classifier__l2_regularization': 2.8106696392468473e-05, 'classifier__learning_rate': 0.05639670314785647, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 17, 'classifier__min_samples_leaf': 2}",0.8263955234065784,0.8284193284193284,0.8355173355173355,0.8244608244608245,0.8303303303303303,0.8290246684268794,0.0037938632226960046,190
278,0.5506806373596191,0.022708286350173315,0.04214596748352051,0.0022238201078351497,0.09356818024208155,0.09265619682578366,29,7,24,"{'classifier__l2_regularization': 0.09356818024208155, 'classifier__learning_rate': 0.09265619682578366, 'classifier__max_bins': 29, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 24}",0.8510986761293845,0.8610428610428611,0.8547638547638547,0.8531258531258531,0.8540813540813541,0.8548225198286616,0.003346374243056038,77
279,6.950065088272095,0.08537530165813981,0.0493281364440918,0.011632696905009962,28.82106074804925,0.002810460881920285,34,227,2,"{'classifier__l2_regularization': 28.82106074804925, 'classifier__learning_rate': 0.002810460881920285, 'classifier__max_bins': 34, 'classifier__max_leaf_nodes': 227, 'classifier__min_samples_leaf': 2}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,336
280,0.21323623657226562,0.045587847151480856,0.028220129013061524,0.010231691284942229,60.35400607499077,6.113174491645387,122,201,91,"{'classifier__l2_regularization': 60.35400607499077, 'classifier__learning_rate': 6.113174491645387, 'classifier__max_bins': 122, 'classifier__max_leaf_nodes': 201, 'classifier__min_samples_leaf': 91}",0.771393476183977,0.7937482937482937,0.7605787605787606,0.7822822822822822,0.7841932841932842,0.7784392193973195,0.0114095104026018,322
